"mic";"symbol";"isin";"date";"trading_model_id";"open_price";"high_price";"low_price";"last_price";"vwap_price";"change_prev_close_percentage";"num_trades";"volume";"turnover"
"XZAG";"KOEI";"HRKOEIRA0009";"2021-07-06";"CT";750,00;755,00;750,00;750,00;750,03924030764;0,00;28;6371,00;4778500,00
"XZAG";"KOEI";"HRKOEIRA0009";"2021-07-05";"CT";755,00;755,00;750,00;750,00;750,05899705015;-0,66;7;1017,00;762810,00
"XZAG";"KOEI";"HRKOEIRA0009";"2021-07-02";"CT";755,00;755,00;755,00;755,00;755,00000000000;0,00;3;190,00;143450,00
"XZAG";"KOEI";"HRKOEIRA0009";"2021-06-28";"CT";760,00;760,00;755,00;755,00;758,14814814815;-0,66;4;27,00;20470,00
"XZAG";"KOEI";"HRKOEIRA0009";"2021-06-25";"CT";760,00;760,00;760,00;760,00;760,00000000000;0,66;2;12,00;9120,00
"XZAG";"KOEI";"HRKOEIRA0009";"2021-06-24";"CT";750,00;755,00;750,00;755,00;754,13907284768;0,00;4;302,00;227750,00
"XZAG";"KOEI";"HRKOEIRA0009";"2021-06-23";"CT";755,00;755,00;755,00;755,00;755,00000000000;0,00;3;87,00;65685,00
"XZAG";"KOEI";"HRKOEIRA0009";"2021-06-21";"CT";760,00;760,00;755,00;755,00;759,16666666667;-1,31;2;60,00;45550,00
"XZAG";"KOEI";"HRKOEIRA0009";"2021-06-18";"CT";765,00;765,00;765,00;765,00;765,00000000000;0,00;2;12,00;9180,00
"XZAG";"KOEI";"HRKOEIRA0009";"2021-06-17";"CT";750,00;765,00;745,00;765,00;752,22482435597;1,32;9;427,00;321200,00
"XZAG";"KOEI";"HRKOEIRA0009";"2021-06-16";"CT";745,00;755,00;740,00;755,00;749,57558609539;1,34;11;1237,00;927225,00
